-400 -0.227389 -68.3127 -0.0156282 -0.0527617 0.0435081
-400 -0.224718 -2.29138 0.00609505 -0.0527617 0.002288
-400 -0.227075 64.525 0.0278329 -0.0527617 -0.0389321
-400 -0.143839 -77.5778 -0.0188306 -0.0263809 0.0435081
-400 -0.143181 -3.15347 0.00542299 -0.0263809 0.002288
-400 -0.143187 70.6416 0.028805 -0.0263809 -0.0389321
-400 -0.0651251 -85.6163 -0.0221105 -0 0.0435081
-400 -0.063279 -3.69776 0.00505782 -0 0.002288
-400 -0.0652818 77.8203 0.0325235 -0 -0.0389321
-400 0.014577 -95.7323 -0.0269449 0.0263809 0.0435081
-400 0.0161649 -4.22974 0.0044651 0.0263809 0.002288
-400 0.014956 86.8031 0.0364304 0.0263809 -0.0389321
-400 0.0975153 -5.43251 0.00442888 0.0527617 0.002288
-400 0.0949738 93.0709 0.0391355 0.0527617 -0.0389321
