354.898 -0.0769458 -5.4773 -0.00505295 0.05334 0.04223
354.898 -0.0741916 6.35711 0.00272503 0.05334 0
354.898 -0.075109 18.1826 0.0105261 0.05334 -0.04223
354.898 -0.0171625 -49.39 -0.0199374 0.02667 0.08446
354.898 -0.0119408 -10.18 -0.00608148 0.02667 0.04223
354.898 -0.00936527 6.16184 0.00285442 0.02667 0
354.898 -0.0102032 22.2179 0.0110456 0.02667 -0.04223
354.898 -0.0156228 60.6178 0.0244606 0.02667 -0.08446
354.898 0.0466065 -57.0253 -0.0212739 0 0.08446
354.898 0.0518704 -16.4772 -0.00645652 0 0.04223
354.898 0.0534411 5.92934 0.00245168 0 0
354.898 0.0526891 27.5203 0.0117613 0 -0.04223
354.898 0.0488548 68.0739 0.0264657 0 -0.08446
354.898 0.111468 -75.0541 -0.0257592 -0.02667 0.08446
354.898 0.114744 -23.6481 -0.00817842 -0.02667 0.04223
354.898 0.116684 5.58409 0.00276305 -0.02667 0
354.898 0.116634 34.1882 0.0138599 -0.02667 -0.04223
354.898 0.113749 84.4731 0.0308533 -0.02667 -0.08446
354.898 0.17964 4.94738 0.00198619 -0.05334 0
