-155.236 -0.158065 -24.225 -0.00909411 0.05334 0.04223
-155.236 -0.153778 5.77599 0.00406113 0.05334 0
-155.236 -0.157149 35.3925 0.0172084 0.05334 -0.04223
-155.236 -0.0920954 -83.4111 -0.0284511 0.02667 0.08446
-155.236 -0.0872117 -29.0704 -0.00998837 0.02667 0.04223
-155.236 -0.084699 5.29871 0.00387071 0.02667 0
-155.236 -0.0852277 39.2966 0.0178716 0.02667 -0.04223
-155.236 -0.0915278 92.9575 0.0362036 0.02667 -0.08446
-155.236 -0.0203613 -91.7133 -0.0312913 0 0.08446
-155.236 -0.017231 -35.0466 -0.0117482 0 0.04223
-155.236 -0.0148152 4.41064 0.00360472 0 0
-155.236 -0.0158979 43.9353 0.0187756 0 -0.04223
-155.236 -0.0210129 100.343 0.03843 0 -0.08446
-155.236 0.0500611 -108.023 -0.0369766 -0.02667 0.08446
-155.236 0.0548415 -42.7112 -0.0145871 -0.02667 0.04223
-155.236 0.0562155 3.73923 0.00319776 -0.02667 0
-155.236 0.054419 50.6708 0.0208681 -0.02667 -0.04223
-155.236 0.0520319 113.976 0.0427484 -0.02667 -0.08446
-155.236 0.128052 2.72086 0.00234671 -0.05334 0
