11.3565 -0.0330385 -19.8002 0.000893623 0.017316 -0.0207792
11.3565 -0.0326687 -1.62753 0.000949965 0.017316 0
11.3565 -0.0318556 15.9682 0.000749766 0.017316 0.0207792
11.3565 -0.015852 -32.5075 0.00253539 0.00865801 -0.0415584
11.3565 -0.0147811 -17.128 0.00156301 0.00865801 -0.0207792
11.3565 -0.0141767 -1.44538 0.000865568 0.00865801 0
11.3565 -0.0138194 14.3236 -6.6206e-05 0.00865801 0.0207792
11.3565 -0.0133803 29.6121 -0.000965185 0.00865801 0.0415584
11.3565 0.00367007 -26.2738 0.00382559 0 -0.0415584
11.3565 0.00417271 -13.789 0.00228127 0 -0.0207792
11.3565 0.0049291 -0.967216 0.000859031 0 0
11.3565 0.00543683 11.6006 -0.000677445 0 0.0207792
11.3565 0.00561854 24.1531 -0.0022631 0 0.0415584
11.3565 0.0234805 -15.9879 0.00460199 -0.00865801 -0.0415584
11.3565 0.024256 -8.69652 0.00305244 -0.00865801 -0.0207792
11.3565 0.0249601 -0.85321 0.000908586 -0.00865801 0
11.3565 0.0253418 7.60673 -0.00130629 -0.00865801 0.0207792
11.3565 0.0253575 16.2991 -0.0033602 -0.00865801 0.0415584
11.3565 0.045102 -1.19374 0.00361384 -0.017316 -0.0207792
11.3565 0.0460137 0.634118 0.000860035 -0.017316 0
11.3565 0.0462073 2.06876 -0.001687 -0.017316 0.0207792
