414.085 -0.078639 -17.345 -0.00736941 0.05334 0.04223
417.098 -0.0750497 3.46101 0.00240289 0.05334 0
412.133 -0.0778236 24.6926 0.0122326 0.05334 -0.04223
200.245 -0.0406872 -38.3755 -0.0123907 0.02667 0.04223
206.103 -0.0385426 2.60684 0.00195249 0.02667 0
196.506 -0.0400803 44.3107 0.0163527 0.02667 -0.04223
-13.3101 -0.00241119 -60.3221 -0.0178894 0 0.04223
-12.3932 -0.000434492 1.62541 0.00212409 0 0
-17.7874 -0.00254284 64.4525 0.022645 0 -0.04223
-203.788 0.0389855 -84.512 -0.0262501 -0.02667 0.04223
-202.116 0.0394385 0.253251 0.0025665 -0.02667 0
-205.718 0.0386197 86.7626 0.031319 -0.02667 -0.04223
-420.185 0.0875719 -106.223 -0.0351982 -0.05334 0.04223
-429.029 0.0934034 -1.51903 0.00262233 -0.05334 0
-422.571 0.0905679 107.844 0.0408589 -0.05334 -0.04223
