#x a aa aaa aaa
-1.18003 -605.14 -849.71 578.052 
-154.792 -567.307 -698.582 154.418 
-294.969 -519.842 -576.963 144.513 
168.353 -610.252 -1079.5 710.554 
354.424 -576.419 -1323.94 425.194 
