100 58.248 55.7629
100 58.248 55.7629
100 58.309 55.7017
100 58.1868 55.8239
100 58.3696 55.6402
100 58.1252 55.8845
100 58.4299 55.5784
100 58.0634 55.9449
100 58.4899 55.5164
100 58.0013 56.005
100 58.5496 55.4541
100 57.9388 56.0648
100 58.6089 55.3915
100 57.8761 56.1243
100 58.6679 55.3287
100 57.8131 56.1835
100 58.7266 55.2657
100 57.7499 56.2424
100 58.785 55.2023
100 57.6863 56.301
100 58.843 55.1388
100 57.6225 56.3593
100 58.9007 55.075
100 57.5584 56.4172
100 58.958 55.011
100 57.4941 56.4749
100 59.015 54.9467
100 57.4295 56.5322
100 59.0716 54.8822
100 57.3646 56.5892
100 59.1279 54.8175
100 57.2995 56.6459
100 59.1838 54.7526
100 57.2341 56.7022
100 59.2393 54.6874
100 57.1685 56.7582
100 59.2945 54.6221
100 57.1027 56.8139
100 59.3493 54.5565
100 57.0366 56.8692
100 59.4037 54.4907
100 56.9703 56.9242
100 59.4578 54.4248
100 56.9038 56.9788
100 59.5115 54.3586
100 56.837 57.033
100 59.5648 54.2922
100 56.77 57.087
100 59.6177 54.2257
100 56.7028 57.1405
100 59.6702 54.1589
100 56.6354 57.1937
100 59.7223 54.092
100 56.5678 57.2465
100 59.774 54.0249
100 56.5 57.299
100 59.8254 53.9577
100 56.432 57.351
100 59.8763 53.8902
100 56.3638 57.4027
100 59.9268 53.8227
100 56.2954 57.4541
100 59.9769 53.7549
100 56.2268 57.505
100 60.0266 53.687
100 56.158 57.5556
100 60.0759 53.6189
100 56.0891 57.6057
100 60.1248 53.5507
100 56.02 57.6555
100 60.1732 53.4824
100 55.9507 57.7049
100 60.2212 53.4139
100 55.8812 57.7539
100 60.2688 53.3452
100 55.8116 57.8024
100 60.316 53.2765
100 55.7418 57.8506
100 60.3627 53.2076
100 55.6719 57.8984
100 60.409 53.1385
100 55.6018 57.9457
100 60.4548 53.0694
100 55.5316 57.9927
100 60.5003 53.0001
100 55.4612 58.0392
100 60.5452 52.9308
100 55.3907 58.0853
100 60.5898 52.8613
100 55.32 58.131
100 60.6338 52.7917
100 55.2492 58.1763
100 60.6774 52.722
100 55.1783 58.2211
100 60.7206 52.6522
100 55.1073 58.2655
100 60.7633 52.5823
100 55.0362 58.3095
100 60.8056 52.5124
100 54.9649 58.3531
100 60.8474 52.4423
100 54.8935 58.3962
100 60.8887 52.3722
100 54.8221 58.4388
100 60.9296 52.302
100 54.7505 58.4811
100 60.97 52.2317
100 54.6788 58.5229
100 61.0099 52.1613
100 54.607 58.5642
100 61.0493 52.0909
100 54.5352 58.6051
100 61.0883 52.0204
100 54.4632 58.6455
100 61.1268 51.9499
100 54.3912 58.6855
100 61.1648 51.8793
100 54.3191 58.725
100 61.2024 51.8086
100 54.2469 58.7641
100 61.2394 51.7379
100 54.1746 58.8027
100 61.276 51.6672
100 54.1023 58.8408
100 61.3121 51.5964
100 54.0299 58.8785
100 61.3477 51.5256
100 53.9575 58.9157
100 61.3827 51.4547
100 53.885 58.9525
100 61.4174 51.3839
100 53.8125 58.9887
100 61.4515 51.3129
100 53.7399 59.0245
100 61.4851 51.242
100 53.6672 59.0599
100 61.5182 51.1711
100 53.5945 59.0947
100 61.5508 51.1001
100 53.5218 59.1291
100 61.5829 51.0291
100 53.4491 59.163
100 61.6145 50.9582
100 53.3763 59.1964
100 61.6456 50.8872
100 53.3035 59.2293
100 61.6762 50.8162
100 53.2307 59.2617
100 61.7063 50.7452
100 53.1578 59.2937
100 61.7358 50.6743
100 53.085 59.3251
100 61.7649 50.6033
100 53.0121 59.3561
100 61.7935 50.5323
100 52.9392 59.3866
100 61.8215 50.4614
100 52.8664 59.4166
100 61.849 50.3905
100 52.7935 59.446
100 61.876 50.3196
100 52.7206 59.475
100 61.9025 50.2488
100 52.6478 59.5035
100 61.9284 50.178
100 52.5749 59.5315
100 61.9539 50.1072
100 52.5021 59.559
100 61.9788 50.0364
100 52.4293 59.586
100 62.0032 49.9657
100 52.3565 59.6124
100 62.0271 49.895
100 52.2837 59.6384
100 62.0504 49.8244
100 52.211 59.6639
100 62.0732 49.7539
100 52.1382 59.6889
100 62.0955 49.6833
100 52.0656 59.7133
100 62.1173 49.6129
100 51.9929 59.7373
100 62.1385 49.5425
100 51.9204 59.7607
100 62.1593 49.4722
100 51.8478 59.7836
100 62.1794 49.4019
100 51.7753 59.806
100 62.1991 49.3317
100 51.7029 59.8279
100 62.2182 49.2616
100 51.6305 59.8493
100 62.2368 49.1916
100 51.5582 59.8702
100 62.2548 49.1216
100 51.4859 59.8905
100 62.2723 49.0517
100 51.4137 59.9103
100 62.2893 48.9819
100 51.3416 59.9297
100 62.3058 48.9122
100 51.2695 59.9485
100 62.3217 48.8426
100 51.1976 59.9667
100 62.3371 48.7731
100 51.1257 59.9845
100 62.3519 48.7037
100 51.0539 60.0017
100 62.3662 48.6344
100 50.9821 60.0185
100 62.38 48.5652
100 50.9105 60.0347
100 62.3932 48.4961
100 50.8389 60.0503
100 62.4059 48.4271
100 50.7675 60.0655
100 62.418 48.3582
100 50.6961 60.0801
100 62.4297 48.2894
100 50.6248 60.0942
100 62.4407 48.2208
100 50.5537 60.1078
100 62.4513 48.1522
100 50.4826 60.1209
100 62.4613 48.0838
100 50.4117 60.1334
100 62.4708 48.0156
100 50.3409 60.1454
100 62.4797 47.9474
100 50.2702 60.1569
100 62.4881 47.8794
100 50.1996 60.1679
100 62.4959 47.8115
100 50.1291 60.1784
100 62.5033 47.7437
100 50.0587 60.1883
100 62.51 47.6761
100 49.9885 60.1977
100 62.5163 47.6087
100 49.9184 60.2066
100 62.522 47.5414
100 49.8485 60.2149
100 62.5272 47.4742
100 49.7786 60.2227
100 62.5318 47.4072
100 49.7089 60.23
100 62.5359 47.3403
100 49.6394 60.2368
100 62.5395 47.2736
100 49.57 60.2431
100 62.5425 47.207
100 49.5007 60.2488
100 62.545 47.1406
100 49.4316 60.254
100 62.547 47.0744
100 49.3626 60.2587
100 62.5484 47.0083
100 49.2938 60.2629
100 62.5493 46.9424
100 49.2252 60.2665
100 62.5496 46.8766
100 49.1567 60.2696
100 62.5495 46.8111
100 49.0883 60.2722
100 62.5488 46.7457
100 49.0201 60.2743
100 62.5475 46.6805
100 48.9521 60.2759
100 62.5458 46.6154
100 48.8843 60.2769
