0 -0.139525 -42.9691 -0.0111212 -0.0527617 0.0412201
0 -0.136528 0.393721 0.00433752 -0.0527617 0
0 -0.139635 42.7688 0.0196441 -0.0527617 -0.0412201
0 -0.0697855 -49.8978 -0.0125829 -0.0263809 0.0412201
0 -0.0673775 0.0702743 0.0035698 -0.0263809 0
0 -0.0683356 50.3585 0.0205415 -0.0263809 -0.0412201
0 -0.000244913 -57.1979 -0.0149328 -0 0.0412201
0 0.00175236 0.0532252 0.00408725 -0 0
0 1.45997e-05 57.0461 0.0233539 -0 -0.0412201
0 0.0702683 -66.4398 -0.0179643 0.0263809 0.0412201
0 0.072377 -0.897165 0.00366492 0.0263809 0
0 0.0714513 65.2791 0.0252315 0.0263809 -0.0412201
0 0.136075 -72.0576 -0.0206216 0.0527617 0.0412201
0 0.141252 -1.7947 0.00308413 0.0527617 0
0 0.140283 68.5158 0.0262239 0.0527617 -0.0412201
