367.215 -0.0231307 -80.55 -0.0257944 0.02667 0.08446
379.319 -0.0171895 -27.3204 -0.00941605 0.02667 0.04223
385.678 -0.0151012 1.8828 0.00205904 0.02667 0
375.437 -0.0164022 31.4088 0.0133421 0.02667 -0.04223
362.254 -0.0222411 86.3081 0.0301465 0.02667 -0.08446
155.308 0.0202793 -49.526 -0.0154031 0 0.04223
156.923 0.0220928 1.02594 0.00157439 0 0
152.039 0.0203775 52.3147 0.0186851 0 -0.04223
-42.0404 0.059163 -73.7293 -0.0225033 -0.02667 0.04223
-42.8279 0.0595298 -0.252625 0.00163069 -0.02667 0
-45.5169 0.0588331 74.2825 0.0262208 -0.02667 -0.04223
-276.071 0.10497 -97.0059 -0.0313989 -0.05334 0.04223
-289.781 0.108648 -1.93029 0.00164884 -0.05334 0
-285.762 0.106679 95.2906 0.0357611 -0.05334 -0.04223
