-293.815 -0.186614 -28.2747 -0.00865869 0.05334 0.04223
-293.815 -0.182687 5.45725 0.00531137 0.05334 0
-293.815 -0.18566 39.5227 0.0198695 0.05334 -0.04223
-293.815 -0.118032 -91.0463 -0.0305595 0.02667 0.08446
-293.815 -0.111833 -33.4679 -0.0104036 0.02667 0.04223
-293.815 -0.109689 5.13692 0.00512552 0.02667 0
-293.815 -0.110332 43.1406 0.0200926 0.02667 -0.04223
-293.815 -0.116408 100.526 0.0400109 0.02667 -0.08446
-293.815 -0.0429489 -99.8675 -0.0341318 0 0.08446
-293.815 -0.0394716 -39.4048 -0.0125895 0 0.04223
-293.815 -0.0375644 4.14266 0.00452497 0 0
-293.815 -0.0379769 47.9056 0.0217186 0 -0.04223
-293.815 -0.0426506 108.362 0.0428796 0 -0.08446
-293.815 0.0330635 -47.9831 -0.0163364 -0.02667 0.04223
-293.815 0.0362981 3.09566 0.00376602 -0.02667 0
-293.815 0.0349586 54.5097 0.0231478 -0.02667 -0.04223
-293.815 0.11177 2.1555 0.00292207 -0.05334 0
