-200 -0.178016 -55.8529 -0.0137327 -0.0527617 0.0412201
-200 -0.175461 -0.6577 0.00426095 -0.0527617 0
-200 -0.179174 54.4728 0.0236052 -0.0527617 -0.0412201
-200 -0.104952 -64.2024 -0.015939 -0.0263809 0.0412201
-200 -0.102548 -0.809079 0.00434321 -0.0263809 0
-200 -0.104143 62.2493 0.0255617 -0.0263809 -0.0412201
-200 -0.029975 -72.5815 -0.0190351 -0 0.0412201
-200 -0.0284768 -0.462438 0.00549479 -0 0
-200 -0.0295667 70.4643 0.0283254 -0 -0.0412201
-200 0.0433447 -82.6786 -0.0223102 0.0263809 0.0412201
-200 0.0453113 -2.90528 0.00395841 0.0263809 0
-200 0.0447601 79.1507 0.0309618 0.0263809 -0.0412201
-200 0.113407 -87.0736 -0.0255997 0.0527617 0.0412201
-200 0.119008 -3.3438 0.00344855 0.0527617 0
-200 0.117797 81.8049 0.0323787 0.0527617 -0.0412201
