0.00 -19.7252 -0.141
0.00 -13.7238 -0.117
0.00 -12.4113 -0.111
0.00 -11.2901 -0.105
0.00 -9.96935 -0.099
0.00 -8.72471 -0.093
0.00 -7.90659 -0.087
0.00 -6.9607 -0.081
0.00 -6.02307 -0.075
0.00 -5.25172 -0.069
0.00 -4.68689 -0.063
0.00 -4.10316 -0.057
0.00 -3.55072 -0.051
0.00 -3.07993 -0.045
0.00 -2.68497 -0.039
0.00 -2.29163 -0.033
0.00 -1.97212 -0.027
0.00 -1.58558 -0.021
0.00 -1.44977 -0.009
0.00 -1.33677 -0.003
0.00 -1.36951 0.015
0.00 -1.86164 0.033
0.00 -1.84297 0.039
0.00 -2.69198 0.045
0.00 -2.87381 0.051
0.00 -3.04822 0.057
0.00 -3.76185 0.063
0.00 -6.93342 0.087
0.00 -13.6567 0.123
