-400 -0.212181 -47.8301 -0.0122858 0.05334 0.04223
-400 -0.208573 3.66185 0.005941 0.05334 0
-400 -0.21224 55.0922 0.0231081 0.05334 -0.04223
-400 -0.135124 -54.4403 -0.0137539 0.02667 0.04223
-400 -0.132799 2.9237 0.00615582 0.02667 0
-400 -0.133525 60.1714 0.0245385 0.02667 -0.04223
-400 -0.0580994 -62.8137 -0.0158729 0 0.04223
-400 -0.0552317 1.94163 0.00578665 0 0
-400 -0.0570227 65.9951 0.0261039 0 -0.04223
-400 0.0179649 -73.0633 -0.0178383 -0.02667 0.04223
-400 0.0211714 0.370076 0.0053689 -0.02667 0
-400 0.0208253 74.2374 0.0277422 -0.02667 -0.04223
-400 0.0996237 -0.238196 0.00424623 -0.05334 0
