-600 0.965099 0.963379 0.966725
-500 0.96729 0.964361 0.972981
-400 0.966511 0.962437 0.96537
-300 0.971371 0.963417 0.97547
-200 0.973886 0.988194 0.968143
-100 0.968186 0.972664 0.962281
0 0.977243 0.963659 0.965389
100 0.986796 0.981256 0.986895
200 0.99396 0.985891 0.991882
300 0.984158 0.975262 0.981942
400 0.985848 0.981187 0.985737
500 0.991168 0.977017 0.985723
