#x a aa aaa aaa
0.652449 18.2314 -441.258 4518.5
210.443 -4.51992 -837.056 18365.9
412.927 35.1004 -2435.69 25421.2
-220.451 -13.1759 231.756 7812.37
-450.652 3.2926 9.7977 1703.27

