200 -0.1074 -16.8083 -0.00895664 0.0527617 0.0412201
200 -0.10432 8.35196 0.00323981 0.0527617 0
200 -0.107774 33.028 0.0154981 0.0527617 -0.0412201
200 -0.0439463 -75.6881 -0.0284489 0.0263809 0.0824402
200 -0.0394251 -22.7751 -0.0097646 0.0263809 0.0412201
200 -0.0371209 8.61031 0.00320564 0.0263809 0
200 -0.0385854 39.2666 0.0162068 0.0263809 -0.0412201
200 -0.0431804 90.8581 0.0351026 0.0263809 -0.0824402
200 0.024613 -83.4362 -0.0307772 0 0.0824402
200 0.0280419 -28.8481 -0.0116274 0 0.0412201
200 0.0294549 8.24653 0.00311643 0 0
200 0.0288374 45.1762 0.0180896 0 -0.0412201
200 0.0239796 96.2287 0.0372518 0 -0.0824402
200 0.0923561 -35.9963 -0.0136246 -0.0263809 0.0412201
200 0.0936688 7.49851 0.00380171 -0.0263809 0
200 0.0930535 51.5738 0.0209326 -0.0263809 -0.0412201
200 0.156482 -39.6523 -0.0161274 -0.0527617 0.0412201
200 0.159554 6.68998 0.00332215 -0.0527617 0
200 0.159842 54.186 0.0216483 -0.0527617 -0.0412201
