229.765 -0.0220722 -19.4588 -0.000559296 0.017316 -0.0207792
229.765 -0.0217368 -3.33029 -0.00114928 0.017316 0
229.765 -0.0210819 12.6896 -0.00177184 0.017316 0.0207792
229.765 -0.0049536 -31.0304 0.00134801 0.00865801 -0.0415584
229.765 -0.0037303 -17.4477 0.00010521 0.00865801 -0.0207792
229.765 -0.00332365 -3.2253 -0.00128619 0.00865801 0
229.765 -0.00300459 11.2806 -0.00242661 0.00865801 0.0207792
229.765 -0.00239296 25.0231 -0.00389574 0.00865801 0.0415584
229.765 0.0142037 -25.1226 0.00280413 0 -0.0415584
229.765 0.0147738 -14.1821 0.000789215 0 -0.0207792
229.765 0.0156433 -2.77779 -0.0011754 0 0
229.765 0.0159896 8.56675 -0.00315625 0 0.0207792
229.765 0.0160098 19.9704 -0.00515461 0 0.0415584
229.765 0.0344312 -9.04486 0.00130301 -0.00865801 -0.0207792
229.765 0.035187 -2.29647 -0.000880885 -0.00865801 0
229.765 0.035746 4.60729 -0.00361 -0.00865801 0.0207792
229.765 0.0553313 -1.8237 0.00180317 -0.017316 -0.0207792
229.765 0.0559686 -0.537952 -0.001456 -0.017316 0
229.765 0.0563877 1.04461 -0.00454676 -0.017316 0.0207792
