40 0.373019 0.0344161 0.719621 0.0321127 8.933709e-02 9.088110e-02 1.642564e-01 1.510936e-01 1.67 1.70                                                           
42 0.380547 0.0403408 0.516724 0.0555697 1.152084e-01 7.120290e-02 1.906213e-01 1.311510e-01  1.74 1.50                                                          
44 0.491952 0.034348 0.43227 0.0473989 9.119249e-02 3.287083e-02 1.642303e-01 9.005307e-02  1.70 1.31                                                            
48 0.468405 0.040756 0.200593 0.041797 4.580736e-03 0.0000000000 2.895080e-02 0.000000000 1.58 0.92
