40 20 3.320544 3.355780 -0.035236 8.933709e-02
42 20 3.391843 3.376752 0.015090 1.152084e-01
44 20 3.461889 3.400649 0.061240 9.119249e-02
46 20 3.530927 3.426546 0.104381 5.328971e-02
48 20 3.599145 3.453626 0.145518 4.580736e-03
