0.00 -313.685 0.03692
0.00 -313.732 0.03724
0.00 -313.651 0.03756
0.00 -313.66 0.03788
0.00 -313.595 0.0382
0.00 -313.582 0.03852
0.00 -313.537 0.03884
0.00 -313.463 0.03916
0.00 -313.509 0.03948
0.00 -313.422 0.0398
0.00 -313.413 0.04012
0.00 -313.4 0.04044
0.00 -313.386 0.04076
0.00 -313.387 0.04108
0.00 -313.332 0.0414
0.00 -313.341 0.04172
0.00 -313.232 0.04204
0.00 -313.242 0.04236
0.00 -313.151 0.04268
0.00 -313.211 0.043
0.00 -313.161 0.04332
0.00 -313.129 0.04364
0.00 -313.07 0.04396
0.00 -313.046 0.04428
0.00 -312.989 0.0446
0.00 -312.968 0.04492
0.00 -312.988 0.04524
0.00 -312.931 0.04556
0.00 -312.909 0.04588
0.00 -312.985 0.0462
0.00 -312.843 0.04652
0.00 -312.745 0.04684
0.00 -312.796 0.04716
0.00 -312.821 0.04748
0.00 -312.744 0.0478
0.00 -312.73 0.04812
0.00 -312.712 0.04844
0.00 -312.693 0.04876
0.00 -312.579 0.04908
0.00 -312.623 0.0494
0.00 -312.581 0.04972
0.00 -312.531 0.05004
0.00 -312.548 0.05036
0.00 -312.485 0.05068
0.00 -312.448 0.051
0.00 -312.467 0.05132
0.00 -312.42 0.05164
0.00 -312.397 0.05196
0.00 -312.398 0.05228
0.00 -312.345 0.0526
0.00 -312.333 0.05292
0.00 -312.315 0.05324
0.00 -312.269 0.05356
0.00 -312.24 0.05388
0.00 -312.209 0.0542
0.00 -312.15 0.05452
